abbreviation,subsystem,is_reversible,is_exchange,is_transport,lower_bound,upper_bound,bound_range,n_genes,n_metabolites,n_reactants,n_products,growth_wt,growth_knockout,growth_ratio,essential
HMR_2986,Fatty acid activation (endoplasmic reticular),0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2987,Fatty acid activation (endoplasmic reticular),0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2988,Fatty acid activation (endoplasmic reticular),0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2989,Fatty acid activation (endoplasmic reticular),0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2990,Fatty acid activation (endoplasmic reticular),0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2991,Fatty acid activation (endoplasmic reticular),0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2992,Fatty acid activation (endoplasmic reticular),0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2994,Fatty acid activation (endoplasmic reticular),0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2996,Fatty acid activation (endoplasmic reticular),0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2998,Fatty acid activation (endoplasmic reticular),0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2999,Fatty acid activation (endoplasmic reticular),0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_3000,Fatty acid activation (endoplasmic reticular),0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_3001,Fatty acid activation (endoplasmic reticular),0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_3002,Fatty acid activation (endoplasmic reticular),0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_3003,Fatty acid activation (endoplasmic reticular),0,0,0,0.0,1000.0,1000.0,4,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2152,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,4,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2153,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2154,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,2,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2155,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,4,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2156,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,4,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2157,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2158,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2159,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2160,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,4,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2161,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2162,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2163,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2164,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,4,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2165,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2166,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2167,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2168,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,4,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2169,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2170,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2171,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2173,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,4,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2174,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2175,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2176,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2178,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,4,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2179,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2180,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2181,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,3,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_4156,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,1,7,4,3,245.49258486604325,245.49258486604325,1.0,0
HMR_4295,Fatty acid biosynthesis (even-chain),0,0,0,0.0,1000.0,1000.0,1,7,4,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2227,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2228,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2229,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2230,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2231,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2232,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2233,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2234,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2235,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2236,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2237,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2238,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2239,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2240,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2241,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2242,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2243,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2244,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2245,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2246,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2247,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2249,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2250,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2251,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2252,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2254,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2255,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2256,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2257,Fatty acid biosynthesis (odd-chain),0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2305,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2307,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2309,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2311,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2315,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2317,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2319,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2321,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2324,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2326,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2328,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2330,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2332,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2334,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2336,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2338,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2342,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2343,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2344,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2345,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2347,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2348,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2349,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2350,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2353,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2354,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2355,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2356,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2361,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2362,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2363,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2364,Fatty acid biosynthesis (unsaturated),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2190,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,11,5,2,3,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_2191,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,2,5,3,2,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_2193,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_2194,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604336,1.0000000000000004,0
HMR_2201,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2202,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2203,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2204,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2205,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2208,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2209,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2210,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2211,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2212,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2213,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2214,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2215,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2217,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2218,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2219,Fatty acid elongation (even-chain),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2259,Fatty acid elongation (odd-chain),0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2260,Fatty acid elongation (odd-chain),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2261,Fatty acid elongation (odd-chain),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2262,Fatty acid elongation (odd-chain),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2263,Fatty acid elongation (odd-chain),0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2264,Fatty acid elongation (odd-chain),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2265,Fatty acid elongation (odd-chain),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2266,Fatty acid elongation (odd-chain),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2267,Fatty acid elongation (odd-chain),0,0,0,0.0,1000.0,1000.0,1,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2268,Fatty acid elongation (odd-chain),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2269,Fatty acid elongation (odd-chain),0,0,0,0.0,1000.0,1000.0,3,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2270,Fatty acid elongation (odd-chain),0,0,0,0.0,1000.0,1000.0,1,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2281,Fatty acid desaturation (even-chain),0,0,0,0.0,1000.0,1000.0,2,7,4,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2282,Fatty acid desaturation (even-chain),0,0,0,0.0,1000.0,1000.0,2,7,4,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2284,Fatty acid desaturation (even-chain),0,0,0,0.0,1000.0,1000.0,2,7,4,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2286,Fatty acid desaturation (even-chain),0,0,0,0.0,1000.0,1000.0,2,7,4,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2287,Fatty acid desaturation (even-chain),0,0,0,0.0,1000.0,1000.0,2,7,4,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2292,Fatty acid desaturation (even-chain),0,0,0,0.0,1000.0,1000.0,2,7,4,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2293,Fatty acid desaturation (even-chain),0,0,0,0.0,1000.0,1000.0,2,7,4,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2294,Fatty acid desaturation (even-chain),0,0,0,0.0,1000.0,1000.0,2,7,4,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2295,Fatty acid desaturation (even-chain),0,0,0,0.0,1000.0,1000.0,2,7,4,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2296,Fatty acid desaturation (even-chain),0,0,0,0.0,1000.0,1000.0,2,7,4,3,245.49258486604325,-0.0,-0.0,1
HMR_2359,Fatty acid desaturation (even-chain),0,0,0,0.0,1000.0,1000.0,2,7,4,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2365,Fatty acid desaturation (even-chain),0,0,0,0.0,1000.0,1000.0,2,7,4,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2288,Fatty acid desaturation (odd-chain),0,0,0,0.0,1000.0,1000.0,2,7,4,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2289,Fatty acid desaturation (odd-chain),0,0,0,0.0,1000.0,1000.0,2,7,4,3,245.49258486604325,245.49258486604325,1.0,0
HMR_0709,Fatty acid transfer reactions,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2150,Fatty acid transfer reactions,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2151,Fatty acid transfer reactions,0,0,0,0.0,1000.0,1000.0,3,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2172,Fatty acid transfer reactions,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2177,Fatty acid transfer reactions,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2182,Fatty acid transfer reactions,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2248,Fatty acid transfer reactions,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2253,Fatty acid transfer reactions,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2258,Fatty acid transfer reactions,0,0,0,0.0,1000.0,1000.0,2,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2437,Linoleate metabolism,0,0,0,0.0,1000.0,1000.0,0,3,2,1,245.49258486604325,245.49258486604325,1.0,0
HMR_2438,Linoleate metabolism,1,0,0,-1000.0,1000.0,2000.0,1,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2439,Linoleate metabolism,0,0,0,0.0,1000.0,1000.0,0,3,2,1,245.49258486604325,245.49258486604325,1.0,0
HMR_2441,Linoleate metabolism,0,0,0,0.0,1000.0,1000.0,3,6,3,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2442,Linoleate metabolism,1,0,0,-1000.0,1000.0,2000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2443,Linoleate metabolism,1,0,0,-1000.0,1000.0,2000.0,0,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2444,Linoleate metabolism,1,0,0,-1000.0,1000.0,2000.0,0,3,2,1,245.49258486604325,245.49258486604325,1.0,0
HMR_2445,Linoleate metabolism,1,0,0,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_2446,Linoleate metabolism,1,0,0,-1000.0,1000.0,2000.0,0,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2447,Linoleate metabolism,1,0,0,-1000.0,1000.0,2000.0,0,5,3,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2448,Linoleate metabolism,1,0,0,-1000.0,1000.0,2000.0,0,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2449,Linoleate metabolism,0,0,0,0.0,1000.0,1000.0,0,4,2,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2450,Linoleate metabolism,0,0,0,0.0,1000.0,1000.0,0,3,2,1,245.49258486604325,245.49258486604325,1.0,0
HMR_2451,Linoleate metabolism,1,0,0,-1000.0,1000.0,2000.0,0,5,2,3,245.49258486604325,245.49258486604325,1.0,0
HMR_2452,Linoleate metabolism,1,0,0,-1000.0,1000.0,2000.0,0,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2453,Linoleate metabolism,1,0,0,-1000.0,1000.0,2000.0,0,3,1,2,245.49258486604325,245.49258486604325,1.0,0
HMR_2454,Linoleate metabolism,1,0,0,-1000.0,1000.0,2000.0,0,2,1,1,245.49258486604325,245.49258486604325,1.0,0
HMR_2455,Linoleate metabolism,0,0,0,0.0,1000.0,1000.0,1,7,4,3,245.49258486604325,245.49258486604325,1.0,0
